Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
241,215.4,198.63,229.59,249.21,246.15,242.37,210,226.6,211.59,236.89,201.96,209.88,210.99,213.35,212.8,212.38,209.36,206.32,204.76,173.01,220.41,192.88,188.19,188.21
244,218.38,198.53,230.14,250.43,248.59,240.4,210.45,226.36,209.84,237.08,201.92,208.54,209.67,213.18,213.23,215.34,207.09,202.81,205.54,172.94,217.45,194.71,192.19,187.62
248,219.58,198.55,228.33,249.19,245.09,244.74,212.34,227.94,208.08,238.4,202.4,212.07,211.33,213.07,213.66,214.14,210.23,202.99,204.35,172.52,214.5,194.37,191.54,186.51
251,218.79,198.86,230.44,251.03,244.81,243.37,209.86,227.55,209.53,238.48,203.03,211.16,210.55,214.41,212.83,213,207.59,203.08,206.25,175.02,213.03,191.49,188.98,187.65
255,220.31,198.99,230.62,250.55,248.49,241.77,209.12,226.7,210.32,237.45,200.93,210.13,211.21,212.94,213.88,214.93,208.96,200.87,206.37,175.13,212.72,193.64,190.03,185.29
259,220.18,198.19,229.76,251.56,248.76,240.54,211.07,226.73,209.83,238.21,202.52,208.01,212.23,214.11,214.5,213.87,206.23,205.89,204.19,174.33,212.57,194.58,190.07,187.19
262,219.27,198.85,231.97,249.19,248.52,239.53,211.6,226.84,211.3,235.72,201.99,209.91,210.34,212.93,211.48,210.3,209.42,201.19,203.65,174.56,217.44,194.95,190.53,189.4
266,219.07,198.83,229.5,250.15,246.11,241.37,211.28,227.78,208.8,237.23,199,209.35,210.76,212.94,211.92,214.96,208.34,202.12,200.88,173.17,215.11,192.98,191.49,186.23
269,221.49,199.43,233.5,252.42,245.84,245.66,211.52,227.84,210.9,238.28,200.5,207.33,209.8,211.32,210.81,213.28,208.55,204.27,204.62,173.4,217.44,193.78,190.85,188.15
273,220.75,200.04,228.18,249.62,246.36,242.29,210.92,226.69,211.44,240.3,202.63,209.73,208.32,210.64,214.43,211.29,208.8,202.65,205.7,174.29,213.98,193.7,189.19,187.34
276,217.73,197.67,230.47,252.78,245.52,239.18,210.33,225.92,209.48,235.7,200.39,209.98,211.42,212.4,211.52,213.92,208.67,205.22,204.47,175.3,217.19,194.2,194.24,187.48
280,220.49,197.15,230.96,249.39,246.62,241.28,210.11,227.47,209.92,236.27,201.91,208.35,212.03,211.01,211.72,214.43,208.16,202.86,202.08,170.89,218.3,195.98,191.06,188.27
283,219.56,197.64,230.3,247.86,247.05,242.49,208.93,226.39,210.21,237.69,202.06,208.31,212.72,208.76,210.6,211.97,208.46,203.08,205.44,172.59,218.27,195.02,194.44,185.83
287,218.42,199.31,231.07,249.96,246.92,239.09,209.96,226.88,209.12,238.64,201.03,210.5,209.36,212.01,213.69,213.74,207.55,202.6,204.33,172.04,215.78,194.09,191.5,187.28
291,219.52,198.34,229.07,251.64,249.53,242.61,209.52,226.65,206.96,236.33,202.05,209.75,211.79,213.68,211,210.89,208.36,204.1,203.44,172.43,210.97,195.57,191.77,187.47
294,220.45,198.37,230.29,247.62,247.34,241.47,210.39,226.23,207.92,234.29,198.17,208.3,209.67,212.74,211.87,212.02,209.96,201.07,204.33,171.64,214.65,193.54,189.97,187.54
