Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
219,60.529,59.466,60.172,59.22,59.446,59.719,59.564,59.408,60.597,59.972,60.721,60.802,61.04,60.285,59.883,59.532,60.717,60.383,58.681,60.413,60.017,59.439,59.687,59.691
223,59.032,59.988,60.438,59.362,59.892,60.035,60.494,60.221,60.246,60.52,59.585,59.788,60.167,59.901,59.825,59.849,59.275,60.146,59.87,59.261,60.152,59.328,59.618,59.339
227,59.221,59.445,60.233,59.82,59.593,60.102,60.266,60.062,60.113,60.912,59.853,60.099,59.531,59.763,60.01,60.028,60.067,60.057,58.798,61.368,60.326,59.263,59.482,59.651
230,60.517,59.876,59.994,59.608,59.721,59.785,59.844,60.086,60.104,59.666,60.25,59.75,59.583,59.807,60.498,59.47,59.778,59.367,60.564,60.173,59.746,59.649,59.71,59.856
234,59.933,59.909,59.973,60.014,59.807,59.998,59.674,58.683,59.747,60.941,60.082,60.081,59.89,59.978,61.025,60.156,59.456,59.649,60.402,60.176,59.23,59.661,60.223,60.009
237,60.321,60.222,59.875,59.795,59.427,60.088,60.571,60.183,59.973,60.201,59.509,59.772,59.946,59.92,60.282,60.364,60.265,59.994,60.185,59.953,60.439,59.967,60.123,59.808
241,58.943,60.122,59.749,59.921,59.978,60.157,59.889,60.001,60.455,59.712,60.122,60.087,60.012,60.221,59.971,59.828,60.273,60.93,60.239,59.722,61.344,59.814,59.239,60.459
244,59.761,60.092,59.894,60.216,60.575,59.666,60.017,59.937,59.953,59.762,60.112,59.705,59.636,60.175,60.091,60.661,59.621,59.894,60.469,59.698,60.519,60.383,60.496,60.27
248,60.088,60.096,59.421,59.917,59.722,60.744,60.557,60.358,59.45,60.094,60.253,60.716,60.108,60.145,60.215,60.322,60.524,59.947,60.12,59.552,59.698,60.277,60.293,59.913
251,59.873,60.19,59.972,60.361,59.653,60.404,59.849,60.253,59.866,60.114,60.443,60.455,59.886,60.522,59.98,60.001,59.764,59.973,60.678,60.414,59.29,59.384,59.488,60.278
255,60.289,60.231,60.018,60.244,60.55,60.007,59.638,60.027,60.09,59.854,59.816,60.16,60.073,60.108,60.274,60.546,60.159,59.322,60.714,60.453,59.203,60.05,59.817,59.521
259,60.253,59.99,59.794,60.486,60.615,59.703,60.195,60.036,59.951,60.047,60.291,59.552,60.364,60.437,60.449,60.247,59.373,60.805,60.072,60.177,59.161,60.342,59.83,60.131
262,60.003,60.188,60.369,59.917,60.558,59.453,60.346,60.066,60.37,59.418,60.131,60.097,59.828,60.104,59.599,59.242,60.29,59.414,59.914,60.256,60.517,60.455,59.975,60.841
266,59.948,60.181,59.727,60.148,59.969,59.909,60.253,60.315,59.657,59.798,59.243,59.935,59.948,60.108,59.724,60.554,59.98,59.69,59.099,59.776,59.868,59.846,60.276,59.822
269,60.612,60.363,60.767,60.694,59.903,60.972,60.323,60.329,60.257,60.063,59.687,59.357,59.674,59.649,59.41,60.08,60.04,60.325,60.2,59.856,60.516,60.092,60.076,60.439
273,60.409,60.548,59.382,60.02,60.03,60.137,60.151,60.025,60.41,60.572,60.324,60.045,59.254,59.458,60.431,59.52,60.113,59.845,60.517,60.165,59.553,60.07,59.552,60.18
276,59.581,59.832,59.979,60.78,59.826,59.365,59.983,59.821,59.85,59.413,59.655,60.117,60.135,59.953,59.609,60.26,60.076,60.607,60.156,60.512,60.447,60.223,61.141,60.224
280,60.338,59.673,60.106,59.965,60.093,59.886,59.92,60.233,59.978,59.556,60.108,59.649,60.308,59.563,59.668,60.405,59.927,59.908,59.451,58.99,60.756,60.776,60.14,60.478
283,60.082,59.822,59.934,59.596,60.198,60.186,59.584,59.947,60.058,59.915,60.153,59.638,60.504,58.928,59.35,59.711,60.014,59.973,60.441,59.578,60.749,60.476,61.207,59.693
287,59.771,60.329,60.136,60.102,60.166,59.342,59.878,60.076,59.749,60.155,59.848,60.264,59.549,59.845,60.222,60.211,59.751,59.833,60.115,59.388,60.055,60.191,60.279,60.159
