Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
264,168.13,190.83,201.14,202.94,203.22,200.42,194.71,187,176.8,177.55,176.37,171.35,178.44,170.79,172.69,177.13,161.8,174.16,177.7,181.15,184.91,180.89,169.03,163.82
270,166.43,189.58,197.76,204.6,205.84,200.06,194.05,188.95,178.86,178.7,176.83,169.86,176.82,172.33,172.35,176.22,163.72,172.12,178.94,182.31,183.74,178.47,169.14,165.23
276,166.79,191.04,198.6,201.65,204.61,202.42,195.05,188.26,181.85,176.29,176.93,172.12,178.36,173.9,173.4,177.11,160.53,173.06,178.07,181.27,184.39,180.6,171.11,163.35
282,165.71,191.12,199.03,200.77,204.02,198.85,193.67,189.54,177.75,175.64,178.36,170.28,178.64,172.91,173.7,173.93,162.3,172.44,177.47,179.84,183.07,179.18,169.99,163.2
288,167.82,192.03,197.82,200.38,206.51,196.56,193.93,188.82,178.05,180.88,176.87,172.26,178.23,173.67,172.85,177.49,163.45,172.93,178.24,180.39,184.29,178.08,171.55,166.28
294,166.33,190.1,198.77,202.09,204.53,198.65,195.49,189.86,180.17,179.54,177.07,174.36,178.23,173.41,175.02,176.21,162.31,172.42,177.67,181.46,184.83,177.74,168.98,164.89
300,167.92,186.63,194.98,202.78,204.1,198.51,195.06,190.95,179.19,178.07,177.43,171.75,179.8,175.44,174.14,178.86,161.37,172.57,177.34,181.03,182.98,178.55,170.22,164.78
306,165.95,192.6,199.89,201.86,203.16,200.16,193.7,193.94,177.53,178.54,177.18,172.04,177.82,173.09,174.03,177.18,164.86,172.06,177.78,180.82,184.41,179.14,169.12,165.62
312,166.4,192.63,197.02,205.81,206.9,200.09,196.86,187.56,178.97,178.61,179.71,171.32,178.45,173.67,175.78,176.07,163.01,173.65,179.7,182.78,185.19,180.36,172.33,165.55
318,166.85,193.69,202.27,204.69,205.77,201.24,196.5,188.79,180.7,180.4,178.61,171.97,178.94,173.84,175.2,178.7,164.22,173,177.55,182.03,185.18,180.35,170.72,166.57
324,167.01,194.76,204.53,204.66,207.02,203.15,195.93,192.89,179.41,181,180.48,173.8,180.02,175.42,174.97,178,162.25,173.23,177.43,183.75,185.33,180.43,170.06,164.24
330,169.36,194.36,205.66,204.03,207.8,202.65,195.21,194.53,180.85,180.23,174.58,175.47,179.93,171.15,175.21,178.25,163.15,174.67,179.54,182.5,184.46,181.22,170.11,167.1
336,170.29,198.22,204.72,204.47,209.47,206.1,200.31,193.19,178,180.95,178.63,175.12,179.74,171.59,174.25,177.3,165.35,174.98,180.43,182.42,186.51,181.13,169.75,166.76
342,169.73,199.08,204.67,208.13,207.51,205.67,197.75,193.58,178.05,179.41,180.56,174.77,180.45,175.49,176.93,177.94,167.33,175.89,179.92,182.22,185.75,182.93,173.97,168.61
348,172.05,200.35,202.57,209.91,208.86,207.03,197.74,195.34,179.32,179.71,178.13,173.88,178.08,173.54,174.58,178.96,166.73,175.4,180.58,184.87,184.23,181.57,171.85,166.95
354,174.29,196.99,204.75,208.56,211.08,205.84,199.98,196.99,181.1,179.38,177.88,174.19,179.87,174.21,173.38,179.02,165.09,176.11,181.91,184.56,187.72,183.05,170.8,169.37
360,173.24,198.97,205.43,210.2,209.07,207.14,197.57,195.56,180.69,181.54,178.77,174.26,181.34,174.11,172.28,178.12,165.51,174.44,180.46,183.05,186.72,181.97,173.18,169.67
366,175.1,199.07,203.66,210.71,213.09,205.07,197.8,197.96,179.25,179.19,176.74,175.74,181.72,175.41,174.38,177.58,166.39,175.8,180.33,184.93,189.44,181.83,174.09,168.21
372,171.44,199.48,207.5,209.69,212.98,206.21,199.32,197.48,179.78,179.87,178.74,176.34,182.87,174.65,176.33,176.13,167.95,176.73,182.6,187.06,187.68,180.78,174.15,170.49
378,174.37,201.48,204.82,211.54,214.29,206.5,199.57,199.4,179.42,180.47,176.18,176.28,181,176.52,176.61,180.06,167.39,176.89,183.24,186.92,188.97,183.05,172.54,171.83
384,178.53,201.33,206.32,210.85,213.57,206.46,198.89,198.96,179.83,182.13,180.12,175.95,180.9,175.44,176.22,177.17,167.62,176.28,181.74,185.47,186.08,184.28,174.64,169.82
390,179.93,200.12,209.09,211.1,212.91,209.55,203.42,201.17,183.7,179.87,176.8,175.69,182.19,175.97,175.57,179.31,167.63,177.1,182.56,187.53,188.82,182.95,173.57,170.16
396,163.59,192.66,199.5,201.04,203.55,200.12,192.08,187.71,176.48,177.43,176.6,173.13,178.22,174.31,173.44,174.43,165.34,175.46,180.31,182.97,187.81,183.8,174.2,169.07
