Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
594,71.964,88.558,89.727,95.549,90.59,90.567,88.208,85.073,76.826,79.532,67.879,68.832,79.261,71.394,69.772,71.954,74.523,76.588,76.508,80.228,75.648,73.943,76.71,65.875
600,81.322,96.222,90.65,99.286,100.61,101.24,90.67,93.956,83.445,81.713,74.153,79.449,81.893,77.514,73.285,82.612,76.784,81.302,81.976,83.154,85.722,79.605,74.964,72.878
606,88.31,105.99,100.09,104.83,108.9,106.51,98.715,100.94,91.264,87.417,83.132,83.507,87.473,82.343,83.169,85.156,83.271,85.945,89.043,92.138,96.457,88.395,84.298,72.702
612,92.386,106.64,112.87,111.89,111.56,114.9,101.5,109.09,95.84,92.393,85.901,85.752,95.067,89.39,88.664,89.294,84.705,95.552,94.531,98.861,100.3,94.437,91.5,85.748
618,97.093,111.67,116.95,120.85,118.16,118.61,112.31,113.26,102.96,96.617,93.998,92.941,99.909,94.601,92.12,97.573,97.35,96.171,103.82,98.833,106.99,100.57,98.841,90.34
624,111.56,127.78,127.69,127.05,131.29,128.96,121.85,121.65,111.62,108.55,104.06,100.58,106.95,102.56,96.148,103.11,101.18,108.16,107.99,108.48,114.91,102.37,103.47,91.716
630,122.61,139.16,139.55,140.18,144.64,140.7,127.77,127.8,123.21,117.17,113.43,109.09,116.26,110.38,107.21,108.98,115.41,117.41,115.67,118.74,116.79,113.46,109.35,106.25
636,131.05,146.41,153.41,152.12,155.21,146.66,138.87,136.21,125.27,128.34,119.24,115.21,127.6,117,114.28,118.36,122.04,127.85,122.18,122.48,126.09,119.83,110.19,107.39
642,140.67,158.19,162.17,164.7,165.53,159.02,147.71,150.78,139.58,135.47,129.28,123.16,132.01,123.05,121.1,123.59,127.45,134.14,135.63,137.87,138.19,133.18,121.99,117.68
648,152.04,169.64,172.21,170.48,174.87,169.96,159.37,158.12,147.85,145.52,136.54,133.37,140.29,131.64,128.56,134.59,138.68,140.58,142.43,144.34,143.35,137.07,127.86,118.83
654,164.24,179.35,183.42,181.65,185.31,177.15,170.42,167.06,156.74,151.5,142.34,138.65,147.2,138.61,135.5,137.48,145.1,147.58,151.75,150.28,150.77,144.32,137.96,128.42
660,174.41,192,192.74,191.85,193.03,187.66,176.23,176.65,165.52,158.93,154.45,147.02,154.31,144.32,143.88,144.34,151.85,156.28,157.82,157.72,159.26,151.03,139.25,134.29
666,180.07,199.68,203.06,203.2,204.67,196.47,183.26,181.83,172.08,167.75,160.08,154.88,161.71,151.44,150.13,152.03,160.51,163.91,164.39,164.72,166.85,158.09,150.19,139.7
672,189.67,206.58,210.99,211.42,214.18,208.46,195.83,190.49,180.88,173.56,170.81,161.85,169.01,156.95,155.82,161.81,166.22,171.1,172.99,172.21,174.71,164.59,159.56,148.7
678,194.67,217.37,220.5,220.35,222.9,214.19,200.28,199.3,191.1,181.14,173.1,167.08,176.56,163.64,164.44,165.61,173.21,179.68,180.05,179.17,179.01,173.74,163.46,153.7
684,202.98,226.99,229.43,230.61,233.74,222.83,210.56,205,197.88,188.78,183.56,176.58,184.38,171.66,169.49,175.18,180.95,184.9,185.09,187.12,185.87,177.22,166.21,156.35
690,209.05,231.71,236.56,236.73,238.55,229.85,217.3,214.59,204.26,197.19,188.58,181.22,188.2,176.88,173.51,179.1,187.21,195,192.45,191.03,193.01,186.28,173.85,165.39
696,214.03,238.19,244.1,243.16,246.96,236.66,224.85,222,210.11,204.58,194.79,189.13,195.04,183.85,182.5,185.29,191.78,200.06,199.69,200.84,199.55,190.88,180.85,172.4
702,220.7,246.09,253.02,252.11,253.46,244.21,230.41,228.02,216.1,212.83,202.98,195.34,202.55,190.86,185.98,190.03,201.08,207.2,203.87,207.4,204.96,196.57,185.09,176.68
708,226.63,249.54,256.57,255.46,260.3,249.52,236.8,232.17,221.04,218.12,209.16,201.27,205,197.62,194.56,199.07,203.74,209.97,211.86,210.9,212.97,202.54,191.13,181.76
714,229.79,254.49,260.99,261.02,264.9,254.33,242.29,239.06,225.08,223.01,214.98,203.91,212.93,200.28,197.89,201.61,206.72,214.45,217.54,217.2,216.99,208.72,195.91,183.42
720,232.31,258.25,266.42,267.54,270.7,259.08,248.83,243.01,230.93,227.64,219.19,210.68,215.7,207.38,204.24,206.86,212.28,219.49,220.24,221.21,222.56,213.48,200.56,192.07
726,234.08,259.47,268.49,270.39,273.57,263.5,252.26,244.53,234.15,230.37,223.91,216.54,222.35,208.5,207.35,210.92,215.89,223.12,221.6,224.94,225.31,219.93,204,194.59
732,235.49,264.15,270.69,272.89,277.38,266.03,253.32,251.07,235.17,237.51,226.97,220.31,226.48,214.69,213.22,217.07,216.04,225.8,227.96,229.38,231.29,223.27,209.35,199.48
738,236.97,263.74,275.22,273.67,279.31,269.54,259.1,254.7,237.15,239.01,231.16,222.8,231.8,218.29,217.36,221.65,222.43,229.95,232.31,233.57,235.42,227.26,211.97,205.02
744,238.92,269.19,280.05,281.84,283.48,272.8,260.59,257.6,242.71,242.88,233.14,226.4,232.36,221.67,219.73,224.19,224.62,232.03,234.7,237.95,238.69,231,216.32,206.04
750,241.43,270.26,279.96,284.61,286.46,275.89,264.61,260.46,244.71,243.59,236.27,231.18,237.3,226.76,226.15,227.25,227.14,235.77,238.82,239.96,243.37,234.55,219.15,212.46
756,242.92,274.96,284.14,287.14,290.21,279.59,270.01,264.01,245.43,247.53,240.47,232.13,239.77,226.74,226.82,230.17,230.44,239.44,242.05,243.78,247.98,239.43,223.88,213.21
762,246.76,275.86,285.97,289.83,294.15,284.7,272.06,268.91,247.99,249.67,242.26,236.54,242.29,232.26,231.34,235.43,231.99,240.36,244.87,246.29,249.15,241.92,227.71,216.53
768,250.11,280.83,291.2,293.12,296.31,286.46,276.71,270.03,253.44,252.4,246.66,239.29,246.62,234.7,232.52,238.7,233.07,243.76,248.01,249.43,253.92,245.81,229.14,221.02
774,248.87,281.95,291.32,296.57,298.97,291.44,279.27,274.1,250.75,257.64,250.47,242.99,249.59,237.22,237.39,239.84,236.81,246.59,250.13,255.25,256.3,248.11,235.3,224.84
780,251.41,283.94,293.47,300.56,303.59,293.66,282.2,278.01,256.15,258.22,251.33,242.87,251.66,241.63,238.29,246.55,236.95,252.5,253.3,255.91,259.87,251.26,238.5,228.32
786,253.48,288.61,302.22,304.87,306.58,298.93,286.34,282.33,259.65,261.08,253.9,247.69,255.76,245.01,243.31,247.07,238.5,252.41,257.79,259.78,260.83,254.82,240.69,231.92
