1674,1.1965e+05,1.3434e+05,1.3683e+05,1.4353e+05,1.3648e+05,1.2863e+05,1.2439e+05,1.0057e+05,1.0135e+05,95842,1.0203e+05,95780,97732,1.0231e+05,96070,1.0234e+05,1.0633e+05,1.1111e+05,1.0663e+05,95682,92540
1680,1.2033e+05,1.3393e+05,1.3804e+05,1.431e+05,1.3646e+05,1.2912e+05,1.2366e+05,1.0199e+05,1.004e+05,95836,1.0153e+05,96596,97847,1.0308e+05,96807,1.0335e+05,1.0736e+05,1.1122e+05,1.0549e+05,95204,91861
1686,1.2044e+05,1.3261e+05,1.3836e+05,1.4468e+05,1.3709e+05,1.2798e+05,1.2441e+05,1.0041e+05,1.0005e+05,95757,1.0147e+05,95781,95985,1.0168e+05,96396,1.0373e+05,1.0628e+05,1.1173e+05,1.0652e+05,95635,92223
1698,1.204e+05,1.3421e+05,1.3967e+05,1.446e+05,1.3709e+05,1.2779e+05,1.2481e+05,1.0058e+05,99747,95681,1.0156e+05,95704,97066,1.0238e+05,96715,1.0368e+05,1.0786e+05,1.1104e+05,1.0612e+05,96430,92477
1704,1.2141e+05,1.3313e+05,1.3856e+05,1.434e+05,1.3724e+05,1.2925e+05,1.2492e+05,99246,1.0102e+05,95892,1.0246e+05,96090,96033,1.026e+05,96447,1.033e+05,1.072e+05,1.107e+05,1.0709e+05,95556,92608
1710,1.1891e+05,1.3392e+05,1.3759e+05,1.4429e+05,1.3654e+05,1.2875e+05,1.2368e+05,99346,1.0074e+05,96227,1.0252e+05,95948,97194,1.0268e+05,96791,1.0326e+05,1.0661e+05,1.1022e+05,1.0615e+05,96513,91401
1722,1.2084e+05,1.3413e+05,1.3841e+05,1.4313e+05,1.374e+05,1.3018e+05,1.2543e+05,99599,99350,95841,1.0273e+05,95985,97856,1.0188e+05,96707,1.0391e+05,1.064e+05,1.1136e+05,1.0648e+05,95092,91136
1728,1.1914e+05,1.3518e+05,1.3817e+05,1.4249e+05,1.3631e+05,1.2949e+05,1.238e+05,1.0082e+05,99552,95602,1.0189e+05,95844,97237,1.0334e+05,97579,1.029e+05,1.0719e+05,1.1136e+05,1.0699e+05,95860,91720
1734,1.1968e+05,1.3354e+05,1.3814e+05,1.4367e+05,1.3615e+05,1.2984e+05,1.2434e+05,1.0045e+05,1.006e+05,95867,1.0311e+05,95163,97815,1.0202e+05,98287,1.0341e+05,1.0734e+05,1.1116e+05,1.0652e+05,96385,92531
1740,1.1944e+05,1.3411e+05,1.3761e+05,1.4243e+05,1.3643e+05,1.2845e+05,1.2446e+05,99197,1.0004e+05,95084,1.022e+05,95643,97488,1.0215e+05,96827,1.0275e+05,1.0657e+05,1.1003e+05,1.0611e+05,94403,90393
1752,1.2058e+05,1.3459e+05,1.3848e+05,1.4446e+05,1.3556e+05,1.2994e+05,1.2423e+05,1.0003e+05,1.0005e+05,96197,1.0159e+05,96411,98045,1.0186e+05,96113,1.0323e+05,1.0644e+05,1.1126e+05,1.0629e+05,95767,92033
1758,1.1998e+05,1.3376e+05,1.3715e+05,1.4311e+05,1.3813e+05,1.2819e+05,1.2342e+05,99696,98604,95014,1.0135e+05,95898,97181,1.0252e+05,96171,1.0279e+05,1.0708e+05,1.1025e+05,1.0646e+05,94758,91168
1764,1.1978e+05,1.3492e+05,1.3838e+05,1.4339e+05,1.374e+05,1.2924e+05,1.2416e+05,1.0093e+05,99314,96171,1.0109e+05,96226,96044,1.018e+05,97041,1.0353e+05,1.0635e+05,1.1233e+05,1.0706e+05,95349,91223
1770,1.203e+05,1.3462e+05,1.3842e+05,1.4381e+05,1.3611e+05,1.2851e+05,1.2343e+05,1.0032e+05,1.0032e+05,96553,1.0125e+05,95733,98015,1.0255e+05,96421,1.0239e+05,1.0707e+05,1.1088e+05,1.0661e+05,95390,90610
1776,1.2033e+05,1.3275e+05,1.3797e+05,1.4277e+05,1.373e+05,1.2783e+05,1.2343e+05,1.0045e+05,1.0001e+05,96014,1.0162e+05,95592,97022,1.0175e+05,97247,1.0275e+05,1.0658e+05,1.1079e+05,1.0612e+05,95111,90980
1782,1.2076e+05,1.3362e+05,1.3625e+05,1.4289e+05,1.3611e+05,1.2907e+05,1.2434e+05,1.0058e+05,99508,95189,1.0127e+05,96326,97474,1.023e+05,96867,1.0177e+05,1.0555e+05,1.106e+05,1.0633e+05,95091,90526
1788,1.2011e+05,1.3303e+05,1.3863e+05,1.4255e+05,1.375e+05,1.281e+05,1.2331e+05,99907,99598,95999,1.0278e+05,95641,97082,1.0147e+05,96229,1.0269e+05,1.0729e+05,1.1026e+05,1.0666e+05,94904,91556
1794,1.1992e+05,1.3429e+05,1.3766e+05,1.4348e+05,1.3584e+05,1.2753e+05,1.2355e+05,1.0058e+05,98400,95990,1.0183e+05,95994,96961,1.0207e+05,96482,1.0264e+05,1.0591e+05,1.0998e+05,1.056e+05,94970,91570
