Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
540,-30.325,91.171,-67.849,-53.229,7.3979,44.903,61.419,-49.9,2.5148,-54.246,37.43,-153.32,9.9093,18.64,40.804,-19.63,-92.093,-27.093,4.6939,-36.933,56.109,3.4195,-9.1553,-8.6753
546,49.973,301.1,-25.083,-50.252,-87.466,33.485,21.361,-67.744,22.693,-40.782,41.083,-199.41,-52.673,52.709,85.176,-89.185,26.157,-7.0583,-17.591,-63.947,30.36,68.092,-22.984,49.387
552,-43.752,73.468,-21.436,22.256,11.733,-19.891,-12.589,25.989,70.271,31.675,-37.093,-53.245,-62.339,30.346,55.168,53.008,-108.47,-40.871,-105.1,-42.754,5.0807,-4.4965,191.64,-55.675
558,22.42,77.662,19.093,-15.373,-26.175,-77.917,42.177,3.3654,38.536,-132.39,64.099,-92.954,-77.032,-64.788,-61.616,-30.709,-44.325,-40.726,-16.477,1.4703,10.136,-13.385,45.685,-11.804
564,17.405,61.326,15.702,24.81,-17.78,61.364,-92.172,-65.684,115.03,-142.33,-128.07,-88.505,-64.763,60.586,36.791,16.058,-136.02,5.1857,39.869,-63.784,69.579,68.029,-36.143,-14.731
570,67.308,911.1,244.15,18.937,60.092,489.37,602.67,677.64,51.265,7.5664,64.024,37.17,146.25,166.35,51.948,69.302,89.341,356.81,352.27,80.022,212.44,229.62,87.933,67.479
576,1832.9,2581.9,1935.2,2423.7,2525.8,2290.7,2022.1,1933.5,2395.2,1198.7,1178.1,1099.3,1289.9,1668.6,1159.7,1306.2,1047,1452.5,1514.3,1672.2,1807.1,1185.2,1263.4,1092.2
582,3461.2,5613.8,3821.8,5649.7,5266,5140.9,4417.9,3616.8,4298.9,3425.5,2869,2423.6,3269.3,3203.4,3197.5,2971.8,2907.9,3504.9,3623.7,3166.1,3599.6,3358.7,2847.7,2051.1
588,4728.8,6569,6884.8,7068.5,7093.1,6872.6,6356.1,5992,5383.5,5169.2,4104.3,4328.9,5076.9,4230.4,4129.8,4786.1,4873.2,4844.8,5218.6,4895.3,5040.8,4328.5,4147,3414.9
594,5578.2,8430.8,7959.9,8572,8856.7,8108,7849.2,7820.9,6865,6679.5,4928.3,4397,6311.3,5302,4983.3,5078.3,5116.7,6393.5,6037,6557.4,6253.8,5802.8,6080.2,4562.2
600,6538.1,9829.4,8816.5,10126,10238,9920.3,8247.4,8353.8,7250.5,7309.5,6298.5,5605.8,7697.7,6340,5748.4,6413.6,6546.6,7440.1,7351.4,7623.8,7718.6,7231.1,6319.3,5737
606,7686.7,11196,11146,10972,12025,10802,10183,10363,8881.6,7796.7,7754.5,6384.4,8576.3,7010.1,6807,7699.8,6851.8,8637.5,8430.6,8520.9,9679.3,7842.7,7398.4,6146.9
612,8507.7,11801,12702,12760,12562,13560,10642,12080,9757.2,8781.5,7971.4,7533.8,9371.1,8622.4,7755.1,8524.9,7904.5,9217.4,9248.5,9935.4,9955.4,9184,8260,7586
618,10523,13239,13828,14680,14259,14708,13264,13206,10970,9677.2,9838.4,8557.3,10222,9592.2,8801.1,8951.7,9661.3,9739.4,10700,10615,11394,10064,9515.8,8237.2
624,12759,16997,16919,16566,17261,17168,15156,15597,12862,12368,11109,10194,12433,11166,10031,10433,11176,12027,12108,12463,13108,10988,10601,8738.3
630,14998,20465,19986,20006,21106,19815,16475,16058,15565,14043,13759,12316,13846,12655,11888,12222,13923,14316,13799,14254,14365,13177,12409,11666
636,17813,21906,23590,23075,24523,22481,20077,20325,17397,16610,14236,13778,16704,14465,13603,14466,15248,16240,15783,16137,16548,14882,12955,11948
642,20259,26430,27414,27495,27826,25697,22059,23526,19699,18170,17358,15662,17828,15772,14850,15545,16453,18376,18286,19609,18971,17862,15824,13861
648,23095,29715,30272,29778,30627,29111,26357,25651,22386,21596,19276,17955,19987,17560,16934,17748,19629,20961,20206,20970,21170,19172,16368,14520
654,26491,33808,33998,33644,35598,31658,29257,28153,25203,22725,21307,19736,22591,19545,18581,19736,21514,22436,23448,23165,23163,20866,19057,16621
660,29953,37343,37287,37673,37888,35424,31745,31772,28397,25603,24215,21903,24464,21247,20698,21527,23019,25696,25132,25389,25522,22845,20256,18362
666,32546,40584,41868,42121,42333,39938,34547,34718,30575,29065,26602,24154,26047,23100,23415,23236,25539,27294,27390,27976,28095,25796,22783,20511
672,36267,43804,45093,45037,46415,44489,39127,37265,33448,31073,29805,25984,29217,25667,24341,26327,28502,29780,30281,30653,30995,28118,24982,22191
678,38402,48195,49393,49626,50703,47032,40786,40452,37063,33770,31218,28612,31692,27704,27258,27941,30877,33424,32750,32424,33004,31136,27180,24388
